,Date,data,x,y,IsoFst_Score,label
0,20190417.0,16671503.0,-1.2325425523606465e-05,-0.023625648448903743,0.11491614970164116,0.0
1,20190418.0,16595411.0,-0.08378061366017281,-0.16974140860086628,0.10886884856269013,0.0
2,20190419.0,16558400.0,-0.035914464746145326,-0.10533524245453833,0.11034025686357624,0.0
3,20190420.0,16625416.0,0.09282462535525826,-0.09635600159149184,0.11824884694206139,0.0
4,20190421.0,16810854.0,0.23856888561377554,0.21333927668387606,0.06053261205413368,0.0
5,20190422.0,16764816.0,-0.04634068780468265,0.13833523164513092,0.11207196718219936,0.0
6,20190423.0,16767954.0,0.013661493446995684,0.07498210552581254,0.12296172257029309,0.0
7,20190424.0,16838368.0,0.09594328614383858,0.16375809028971686,0.11546906813827235,0.0
8,20190425.0,16893249.0,0.07666482352677215,0.31350543406647213,0.0801345881201167,0.0
9,20190426.0,16919004.0,0.04108907213827503,0.385769963999391,0.06696943190381521,0.0
10,20190427.0,16505698.0,-0.4911617880472249,-0.16089952078482103,0.0036800557748356555,0.0
11,20190428.0,16513256.0,0.019213554178161257,-0.3590121152329622,0.0711267312292424,0.0
12,20190429.0,16903789.0,0.4948348058696259,0.13132169945542285,-0.0386623045069846,0.0
13,20190430.0,17374418.0,0.5808043617814681,0.6572375746096715,-0.050286341375863075,0.0
14,20190501.0,16946672.0,-0.49507458769195734,0.09627910954100752,-0.009950007405633232,0.0
15,20190502.0,16725954.0,-0.2572814245747329,-0.21187474345342755,0.07040084120582529,0.0
16,20190503.0,16601979.0,-0.14218666256065254,-0.37853839493051233,0.06411211998301708,0.0
17,20190504.0,16811523.0,0.26866962556177576,0.32447405865765533,0.047554453465458446,0.0
18,20190505.0,16715755.0,-0.10700354057589564,0.20627545150923385,0.08962128974480521,0.0
19,20190506.0,16622673.0,-0.1043774661361498,-0.3387822053609718,0.0799402750951565,0.0
20,20190507.0,16734402.0,0.14766827764011528,-0.7199663018136355,-0.03264933511540158,0.0
21,20190508.0,16890167.0,0.20071455065087465,-0.08795733721169084,0.06409799948204736,0.0
22,20190509.0,16914654.0,0.03955514114416937,0.18777029296003292,0.10974474934764666,0.0
23,20190510.0,17130297.0,0.2712794575106487,0.5752625370215132,0.01645295909659039,0.0
24,20190511.0,17086358.0,-0.04278046505778787,0.28334101845105497,0.08193981167589254,0.0
25,20190512.0,16993220.0,-0.10196767112663872,0.2880759916815479,0.07922841075156267,0.0
26,20190513.0,16987504.0,0.002924489193144749,0.3889785658881775,0.05854475102817713,0.0
27,20190514.0,16902746.0,-0.0925014367016391,0.16471565664952778,0.10414362593792964,0.0
28,20190515.0,16977161.0,0.10011094113462894,0.0721059164980629,0.12636027196918415,0.0
29,20190516.0,16907166.0,-0.07473026493266327,-0.0334086904353778,0.12337556899384056,0.0
30,20190517.0,17155714.0,0.3113086455948785,0.002932763919654191,0.0404685886327828,0.0
31,20190518.0,17066767.0,-0.09650576442309614,-0.04668735897897011,0.11625056758808727,0.0
32,20190519.0,16984690.0,-0.08880460886420823,-0.03452683214693636,0.12124151015064333,0.0
33,20190520.0,17129275.0,0.1844022293721083,0.13237890855582718,0.08540412641253553,0.0
34,20190521.0,17309638.0,0.22576420406852238,0.4290609807347119,0.0452023333693064,0.0
35,20190522.0,17232930.0,-0.08105966830782826,0.2591464706973281,0.09093318267354061,0.0
36,20190523.0,17063356.0,-0.19198017169215223,0.14921536246574926,0.073440776699291,0.0
37,20190524.0,17221478.0,0.1998673160764523,0.04725723924223907,0.08612516683767768,0.0
38,20190525.0,17197287.0,-0.018985031355185335,0.1192115410666652,0.10948573901472719,0.0
39,20190526.0,17002565.0,-0.22238804237665874,-0.005204041148867546,0.09219329173740992,0.0
40,20190527.0,17098697.0,0.12577553279574236,-0.058733226860355106,0.09599667714993465,0.0
41,20190528.0,17105858.0,0.018411724748679158,-0.24714329337292198,0.09198925934620017,0.0
42,20190529.0,17149888.0,0.06261033152851633,-0.11596207848569288,0.11575531079691803,0.0
43,20190530.0,17197062.0,0.06623447832092996,0.12276270496348565,0.1160518700637389,0.0
44,20190531.0,17266937.0,0.09315158751685816,0.024738791045305776,0.12732014171887823,0.0
45,20190601.0,17197924.0,-0.0721449402774686,-0.024359480824724167,0.11869793521316097,0.0
46,20190602.0,16943396.0,-0.29369696606266893,-0.09070630347485094,0.06666275949831496,0.0
47,20190603.0,17015326.0,0.09688649907341913,-0.11703871810915878,0.11576158009292131,0.0
48,20190604.0,17190031.0,0.2203908722615457,0.06776972174038406,0.069934337926562,0.0
49,20190605.0,17285345.0,0.12353511497325087,0.12394293002591375,0.10354865518133693,0.0
50,20190606.0,17491279.0,0.2541531864588321,0.29768846008596106,0.05472633861854087,0.0
51,20190607.0,17178248.0,-0.3572001423925034,-0.12195254647474561,0.04583522076631502,0.0
52,20190608.0,17122395.0,-0.05685710590723404,-0.1079060327076824,0.1143563582333697,0.0
53,20190609.0,17200613.0,0.1035077135630171,0.26132502848882544,0.10366357639100637,0.0
54,20190610.0,17265326.0,0.08697976911627346,0.25211303636992105,0.10132658986196691,0.0
55,20190611.0,17346998.0,0.10683490168391555,0.14720036063050806,0.11446063634472547,0.0
56,20190612.0,17440507.0,0.12037223851507202,0.14428059441026114,0.11035364401873005,0.0
57,20190613.0,17566237.0,0.1576680122640649,0.05578576742859914,0.09563893445788951,0.0
58,20190614.0,17696191.0,0.1615412515995879,0.543730457822173,0.03718921764967764,0.0
59,20190615.0,17441333.0,-0.2855332686614223,0.32633222032907727,-0.0006276776227813752,0.0
60,20190616.0,17401048.0,-0.03754585068548857,0.19476743182494438,0.10485795479596233,0.0
61,20190617.0,17349679.0,-0.05071869535719481,0.06710900849794874,0.12376420986618608,0.0
62,20190618.0,17365505.0,0.02852993521830166,-0.004931410159269688,0.12098709721225098,0.0
63,20190619.0,17374735.0,0.020723182960544158,-0.09619999146943439,0.1130938653758971,0.0
64,20190620.0,17437311.0,0.08368412260012574,-0.16351260543864862,0.115639244441827,0.0
65,20190621.0,17511438.0,0.09700431865683451,-0.22200881764682365,0.09843990689250642,0.0
66,20190622.0,17643565.0,0.16456089882006908,0.19367711537699342,0.0890182576490256,0.0
67,20190623.0,17364935.0,-0.3140458949626827,-0.06420780502983042,0.05290325510787769,0.0
68,20190624.0,17629066.0,0.32176466706154505,0.2787245148174811,0.05057889725623571,0.0
69,20190625.0,17909651.0,0.3362321736099144,0.5660620334351764,0.010254010362691468,0.0
70,20190626.0,17675445.0,-0.2583645649225281,0.301437834182595,0.022882479666431366,0.0
71,20190627.0,17327315.0,-0.39410014898383744,-0.14405684156168502,0.019181050250354215,0.0
72,20190628.0,17764450.0,0.5272053313761405,0.24750532363318867,-0.03330945776799399,0.0
73,20190629.0,17516548.0,-0.27636801251426507,-0.1608646590308232,0.07779693648245417,0.0
74,20190630.0,17468733.0,-0.046158513503641946,0.08770460835979206,0.1258896001688513,0.0
75,20190701.0,18039189.0,0.6795349783066358,0.4138086803918726,-0.07698216672085023,0.0
76,20190702.0,17529988.0,-0.5690720332731527,-0.4249639323273742,-0.03496391423925305,0.0
77,20190703.0,17592448.0,0.08289426995684288,-0.11363820679211474,0.11615705888700928,0.0
78,20190704.0,17718448.0,0.15670587026999483,0.4007766474390637,0.06972039070356933,0.0
79,20190705.0,17600142.0,-0.1271103292110904,-0.1995409076744359,0.09234628901877606,0.0
80,20190706.0,17345095.0,-0.2873653478023849,-0.20970514634004117,0.062438283619099644,0.0
81,20190707.0,17401569.0,0.07659556735041118,-0.09758825518071976,0.11732427878210266,0.0
82,20190708.0,17611722.0,0.25749352033307593,-0.4720835355538296,-0.010885046032442891,0.0
83,20190709.0,17779054.0,0.20467470371912427,0.24297048479022992,0.0730800950863863,0.0
84,20190710.0,17671232.0,-0.1145502078977308,0.059423519772849306,0.11282188338349824,0.0
85,20190711.0,17636815.0,-0.030119545963316577,-0.11197099245509012,0.1098048573381829,0.0
86,20190712.0,17587704.0,-0.04728375717689438,-0.03838905419401139,0.12560165845339755,0.0
87,20190713.0,17465144.0,-0.13308865278669266,0.10550823070354287,0.09936603105468705,0.0
88,20190714.0,17438765.0,-0.021152357968748627,0.015265731927712994,0.12171843586166786,0.0
89,20190715.0,17736784.0,0.3602967158544798,0.10890119618638824,0.031196699709767295,0.0
90,20190716.0,17574403.0,-0.17793058115263205,-0.2422037903064742,0.08267609297042877,0.0
91,20190717.0,17649606.0,0.09757986065665511,-0.048143893625167924,0.11702588754539389,0.0
92,20190718.0,17682907.0,0.0485173456472195,0.024243180655137295,0.12381958296928341,0.0
93,20190719.0,17610157.0,-0.0745508387298258,-0.000974355840902906,0.11985754197861948,0.0
94,20190720.0,17398677.0,-0.23645967922639155,-0.09685031032526106,0.09017389119489477,0.0
95,20190721.0,18108676.0,0.8467139328619919,0.6996264868665416,-0.1461107474015063,1.0
96,20190722.0,18286071.0,0.21072382158575348,0.5591561991640688,0.018023046312631186,0.0
97,20190723.0,17691120.0,-0.6574266718188724,0.10022803322302523,-0.08016105771739712,0.0
98,20190724.0,17668251.0,-0.016687764814638604,-0.005128960098590804,0.11889260691129216,0.0
99,20190725.0,17724514.0,0.07512937492619605,0.019329955956286345,0.12541384934205235,0.0
100,20190726.0,17521626.0,-0.22492927441142818,-0.11989481635335447,0.09389247985160387,0.0
101,20190727.0,17319130.0,-0.22718872383938693,-0.11130661948306843,0.09522866216600301,0.0
102,20190728.0,17292653.0,-0.02152954470124223,-0.8751436844735085,-0.05165649257776783,0.0
103,20190729.0,17406983.0,0.1454122940972039,-0.9319570813324531,-0.1126892749650189,1.0
104,20190730.0,17222871.0,-0.20709042559714846,-0.5243657910285728,0.007211100768287404,0.0
105,20190731.0,17521493.0,0.3654080349551528,-0.1817526033741084,0.001068350267486473,0.0
106,20190801.0,17584923.0,0.08406504182420883,-0.17362721137981213,0.11248657371044796,0.0
107,20190802.0,17186490.0,-0.4548446653897171,-0.38588024636620444,0.006723827274440097,0.0
108,20190803.0,17045709.0,-0.15816753038299433,-0.32287692625575076,0.06795231670948187,0.0
109,20190804.0,17128107.0,0.1089582792344224,-0.20456098138554,0.09441564590022106,0.0
110,20190805.0,17399344.0,0.3345861653271464,-0.03333613723955761,0.031168847640255792,0.0
111,20190806.0,17334142.0,-0.06702925293114419,0.09682007039471,0.111918571221583,0.0
112,20190807.0,17563603.0,0.28130039760879355,0.020280429231950517,0.0580484935629248,0.0
113,20190808.0,17572656.0,0.020393575241718736,-0.038217141226380244,0.11921616151919828,0.0
114,20190809.0,17441825.0,-0.14286372012842896,0.255208545068655,0.07011409425865395,0.0
115,20190810.0,17204352.0,-0.2693992661429339,0.150513660968801,0.0562368822378308,0.0
116,20190811.0,17123679.0,-0.08634225134951114,-0.029934380859870775,0.11926161601005492,0.0
117,20190812.0,17417660.0,0.3619095213686578,-0.005199042033710931,0.03460266242810983,0.0
118,20190813.0,17379452.0,-0.035164705625156126,0.02425299023959556,0.12082469094225612,0.0
119,20190814.0,17421865.0,0.059871236423113025,-0.1772943736128516,0.10676914053616271,0.0
120,20190815.0,17439491.0,0.030571300494817558,-0.16801267685053703,0.10941015634952672,0.0
121,20190816.0,17441796.0,0.012533399134562266,-0.02508878570002539,0.11791792722847644,0.0
122,20190817.0,17472007.0,0.04534513796006693,0.2684264507823625,0.10028257268617224,0.0
123,20190818.0,17576081.0,0.1319822151287563,0.473338709614436,0.05359134466336879,0.0
124,20190819.0,17539279.0,-0.03311864397186005,0.10666470525283067,0.11513734538788822,0.0
125,20190820.0,17604793.0,0.08642651952501205,0.2195396886449212,0.10094847560356845,0.0
126,20190821.0,17626239.0,0.034805709662112216,0.1962409257335037,0.1075837121381345,0.0
127,20190822.0,17473103.0,-0.16835151063573486,0.011301188368904029,0.09819273621458263,0.0
128,20190823.0,17284296.0,-0.21178011670557828,-0.19540530005434317,0.09957978702349168,0.0
129,20190824.0,17363657.0,0.10398637484707542,-0.14204333002869807,0.10975594454973708,0.0
130,20190825.0,17274202.0,-0.09583239833051811,-0.3490672528320977,0.07851228849859482,0.0
131,20190826.0,17208610.0,-0.06804900244650476,-0.38071253840900343,0.0696451296604344,0.0
132,20190827.0,17216535.0,0.019267347175080062,-0.4410990764068721,0.05001125584595145,0.0
133,20190828.0,16920428.0,-0.3428974191953512,-0.7804558215837306,-0.07791062981080699,0.0
